,MLP Regression,Multilinear Regression,KNN Regression,Random Forests Regression
"measuring CO,measuring O3 1,measuring PM10,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([-2.9073086 , -0.29166311, -1.02738916]), 'Test RMSE': array([-23.00194298, -11.48754159, -12.72282999]), 'Test MAE': array([-18.74861831,  -8.01075385,  -9.6870772 ]), 'Test MSE': array([-529.08938104, -131.96361182, -161.87040286]), 'AIC': array([2255.07434199, 1757.94438552, 1831.07297971]), 'BIC': array([2274.47700692, 1777.34705045, 1850.47564464])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.09940188,  0.11142831,  0.07663074]), 'Test RMSE': array([-12.20123813,  -9.5279332 ,  -8.58623694]), 'Test MAE': array([-9.58304066, -5.95665754, -7.04131015]), 'Test MSE': array([-148.870212  ,  -90.78151104,  -73.72346473]), 'AIC': array([1801.10080201, 1624.02711981, 1549.51496459]), 'BIC': array([1820.50346694, 1643.42978474, 1568.91762952])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=13))]), 'Best Parameters': {'knn_regressor__n_neighbors': 13}, 'Test R2': array([-1.03051291,  0.07403085, -0.05108449]), 'Test RMSE': array([-16.58168053,  -9.72636868,  -9.16081213]), 'Test MAE': array([-13.69714562,  -6.81809386,  -7.55478345]), 'Test MSE': array([-274.95212931,  -94.60224778,  -83.92047884]), 'AIC': array([2020.7417286 , 1638.78588271, 1595.89334186]), 'BIC': array([2040.14439354, 1658.18854764, 1615.2960068 ])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_leaf=4,
                                       min_samples_split=10))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 4, 'random_forest_regressor__min_samples_split': 10, 'random_forest_regressor__n_estimators': 100}, 'Test R2': array([-0.68043623,  0.05169303, -0.04941339]), 'Test RMSE': array([-15.08470021,  -9.84298762,  -9.15352696]), 'Test MAE': array([-12.28105604,  -6.85141901,  -7.43184816]), 'Test MSE': array([-227.54818048,  -96.8844052 ,  -83.78705578]), 'AIC': array([1952.9955954 , 1647.31964765, 1595.32371372]), 'BIC': array([1972.39826033, 1666.72231258, 1614.72637865])}"
"measuring CO,measuring O3 2,measuring PM10,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([-0.69241867, -0.04252461, -1.31294142]), 'Test RMSE': array([-15.13838582, -10.32037853, -13.58931233]), 'Test MAE': array([-11.98729793,  -7.25774744, -11.08713068]), 'Test MSE': array([-229.17072532, -106.51021291, -184.6694096 ]), 'AIC': array([1955.53927593, 1681.23023375, 1878.247076  ]), 'BIC': array([1974.94194086, 1700.63289868, 1897.64974093])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.15120302,  0.09125775,  0.05664392]), 'Test RMSE': array([-12.485376  ,  -9.63546831,  -8.67866628]), 'Test MAE': array([-9.89148852, -6.16428306, -7.10226804]), 'Test MSE': array([-155.88461382,  -92.84224954,  -75.31924846]), 'AIC': array([1817.58355613, 1632.06284847, 1557.18138981]), 'BIC': array([1836.98622106, 1651.4655134 , 1576.58405474])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=13))]), 'Best Parameters': {'knn_regressor__n_neighbors': 13}, 'Test R2': array([-0.58075482, -0.00071939, -0.31324408]), 'Test RMSE': array([-14.63045803, -10.11133794, -10.23971546]), 'Test MAE': array([-11.87534269,  -7.05482987,  -8.28539108]), 'Test MSE': array([-214.05030206, -102.23915498, -104.85177266]), 'AIC': array([1931.10355367, 1666.57867172, 1675.61206366]), 'BIC': array([1950.5062186 , 1685.98133666, 1695.01472859])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_leaf=4,
                                       min_samples_split=10,
                                       n_estimators=150))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 4, 'random_forest_regressor__min_samples_split': 10, 'random_forest_regressor__n_estimators': 150}, 'Test R2': array([-0.39502375, -0.01201498, -0.50694458]), 'Test RMSE': array([-13.74410509, -10.1682435 , -10.96891835]), 'Test MAE': array([-11.06738277,  -7.08069261,  -8.95835645]), 'Test MSE': array([-188.9004248 , -103.39317594, -120.3171698 ]), 'AIC': array([1886.35676835, 1670.59694883, 1724.86701887]), 'BIC': array([1905.75943329, 1689.99961376, 1744.2696838 ])}"
"measuring NO2,measuring O3 1,measuring O3 2,measuring PM10,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(4, 50),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (4, 50)}, 'Test R2': array([-0.24460892, -0.1710904 , -0.15041711]), 'Test RMSE': array([-12.98201541, -10.93824583,  -9.58391226]), 'Test MAE': array([-9.58560283, -7.68679117, -7.83210677]), 'Test MSE': array([-168.53272398, -119.6452218 ,  -91.85137417]), 'AIC': array([1845.51251799, 1722.86205459, 1628.22149458]), 'BIC': array([1864.91518292, 1742.26471952, 1647.62415951])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.16189144,  0.08098311,  0.16194076]), 'Test RMSE': array([-12.54320273,  -9.68978664,  -8.17998527]), 'Test MAE': array([-9.34140358, -6.39745437, -6.70498766]), 'Test MSE': array([-157.3319348 ,  -93.89196513,  -66.91215909]), 'AIC': array([1820.89209523, 1636.08784349, 1514.81029092]), 'BIC': array([1840.29476016, 1655.49050842, 1534.21295585])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=17))]), 'Best Parameters': {'knn_regressor__n_neighbors': 17}, 'Test R2': array([-0.18997663,  0.01236718, -0.03586029]), 'Test RMSE': array([-12.69389441, -10.04500655,  -9.09422629]), 'Test MAE': array([-9.55247256, -6.99852016, -7.48739496]), 'Test MSE': array([-161.13495535, -100.90215665,  -82.70495188]), 'AIC': array([1829.44272402, 1661.86616584, 1590.67005306]), 'BIC': array([1848.84538895, 1681.26883077, 1610.072718  ])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_split=10,
                                       n_estimators=150))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 1, 'random_forest_regressor__min_samples_split': 10, 'random_forest_regressor__n_estimators': 150}, 'Test R2': array([-0.20589199, -0.09833412, -0.4002265 ]), 'Test RMSE': array([-12.7784998 , -10.59301789, -10.57339143]), 'Test MAE': array([-9.65566344, -7.28104232, -8.60606814]), 'Test MSE': array([-163.29005716, -112.21202802, -111.79660635]), 'AIC': array([1834.19906379, 1699.89968764, 1698.57187162]), 'BIC': array([1853.60172872, 1719.30235257, 1717.97453655])}"
"measuring NO2,measuring O3 1,measuring PM10,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([-0.11020479, -0.09480555, -1.47858665]), 'Test RMSE': array([-12.26103732, -10.57598835, -14.06750947]), 'Test MAE': array([ -9.09635875,  -7.47363601, -10.72502961]), 'Test MSE': array([-150.33303606, -111.8515295 , -197.89482281]), 'AIC': array([1804.60140028, 1698.74770575, 1903.0093776 ]), 'BIC': array([1824.00406522, 1718.15037068, 1922.41204253])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.14246847,  0.09475006,  0.08077306]), 'Test RMSE': array([-12.43792053,  -9.61693589,  -8.56695598]), 'Test MAE': array([-9.33859131, -6.11109424, -7.02712929]), 'Test MSE': array([-154.70186709,  -92.4854559 ,  -73.39273484]), 'AIC': array([1814.85693792, 1630.68440071, 1547.90533223]), 'BIC': array([1834.25960285, 1650.08706564, 1567.30799716])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=15))]), 'Best Parameters': {'knn_regressor__n_neighbors': 15}, 'Test R2': array([-0.14232487, -0.00729022, -0.1966129 ]), 'Test RMSE': array([-12.43713884, -10.14447969,  -9.77444266]), 'Test MAE': array([-9.37428372, -6.87603075, -7.97885154]), 'Test MSE': array([-154.68242255, -102.9104682 ,  -95.53972923]), 'AIC': array([1814.81193793, 1668.92165428, 1642.31609822]), 'BIC': array([1834.21460286, 1688.32431921, 1661.71876315])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_leaf=2,
                                       min_samples_split=10,
                                       n_estimators=150))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 2, 'random_forest_regressor__min_samples_split': 10, 'random_forest_regressor__n_estimators': 150}, 'Test R2': array([-0.10964774, -0.08118464, -0.37437156]), 'Test RMSE': array([-12.25796092, -10.5099924 , -10.47531868]), 'Test MAE': array([-9.10799944, -7.20216787, -8.51064068]), 'Test MSE': array([-150.25760581, -110.4599403 , -109.73230138]), 'AIC': array([1804.42172716, 1694.26574679, 1691.89967178]), 'BIC': array([1823.8243921 , 1713.66841172, 1711.30233671])}"
"measuring NO2,measuring O3 2,measuring PM10,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([-0.16505401, -0.19659301, -1.36231972]), 'Test RMSE': array([-12.56026188, -11.05670439, -13.73360339]), 'Test MAE': array([ -9.54870208,  -8.07681007, -11.35289224]), 'Test MSE': array([-157.76017846, -122.25071196, -188.61186197]), 'AIC': array([1821.8652159 , 1730.57447488, 1885.80947219]), 'BIC': array([1841.26788084, 1749.97713981, 1905.21213712])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.0821471 ,  0.06431715,  0.05268188]), 'Test RMSE': array([-12.10511211,  -9.77725186,  -8.69687215]), 'Test MAE': array([-9.11974494, -6.39837253, -7.11681567]), 'Test MSE': array([-146.53373918,  -95.59465392,  -75.63558524]), 'AIC': array([1795.43754186, 1642.52184919, 1558.68182184]), 'BIC': array([1814.84020679, 1661.92451413, 1578.08448677])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=17))]), 'Best Parameters': {'knn_regressor__n_neighbors': 17}, 'Test R2': array([-0.11863349, -0.07570445, -0.33286364]), 'Test RMSE': array([-12.30749234, -10.48332261, -10.3159214 ]), 'Test MAE': array([-9.38636083, -7.28992477, -8.31611468]), 'Test MSE': array([-151.47436762, -109.90005295, -106.41823442]), 'AIC': array([1807.30907837, 1692.44654089, 1680.92094394]), 'BIC': array([1826.7117433 , 1711.84920582, 1700.32360887])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_leaf=2,
                                       min_samples_split=10))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 2, 'random_forest_regressor__min_samples_split': 10, 'random_forest_regressor__n_estimators': 100}, 'Test R2': array([-0.08926645, -0.14552419, -0.82594766]), 'Test RMSE': array([-12.14486605, -10.81818992, -12.07422672]), 'Test MAE': array([-9.12624133, -7.55691502, -9.92195455]), 'Test MSE': array([-147.49777127, -117.03323305, -145.78695079]), 'AIC': array([1797.78507749, 1714.95994166, 1793.6083807 ]), 'BIC': array([1817.18774242, 1734.3626066 , 1813.01104563])}"
"measuring O3 1,measuring O3 2,measuring PM10,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([-0.17083239, -0.17623372, -1.98840488]), 'Test RMSE': array([-12.5913713 , -10.96223939, -15.44667048]), 'Test MAE': array([ -9.35303996,  -8.1858828 , -12.75394998]), 'Test MSE': array([-158.54263127, -120.17069237, -238.59962891]), 'AIC': array([1823.63642165, 1724.43091433, 1969.97372967]), 'BIC': array([1843.03908658, 1743.83357926, 1989.3763946 ])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.05347833,  0.09664332,  0.06684583]), 'Test RMSE': array([-11.94368854,  -9.60687409,  -8.63161109]), 'Test MAE': array([-8.89375971, -6.20289499, -7.08247061]), 'Test MSE': array([-142.65169585,  -92.2920297 ,  -74.50470993]), 'AIC': array([1785.82533575, 1629.93488726, 1553.28871912]), 'BIC': array([1805.22800069, 1649.3375522 , 1572.69138405])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=20))]), 'Best Parameters': {'knn_regressor__n_neighbors': 20}, 'Test R2': array([-0.17489339, -0.04772547, -0.21008942]), 'Test RMSE': array([-12.61318879, -10.34608921,  -9.82932956]), 'Test MAE': array([-9.30157233, -7.42557652, -7.99338235]), 'Test MSE': array([-159.09253145, -107.04156184,  -96.61571954]), 'AIC': array([1824.87598504, 1683.01175312, 1646.32544129]), 'BIC': array([1844.27864997, 1702.41441806, 1665.72810622])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_leaf=4,
                                       n_estimators=150))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 4, 'random_forest_regressor__min_samples_split': 2, 'random_forest_regressor__n_estimators': 150}, 'Test R2': array([-0.15247252, -0.15376922, -0.85093315]), 'Test RMSE': array([-12.49225828, -10.85705264, -12.15655532]), 'Test MAE': array([ -9.2491332 ,  -7.80249777, -10.04820784]), 'Test MSE': array([-156.05651683, -117.87559193, -147.78183734]), 'AIC': array([1817.97812599, 1717.527455  , 1798.47388688]), 'BIC': array([1837.38079092, 1736.93011994, 1817.87655181])}"
"measuring CO,measuring NO2,measuring O3 1,measuring O3 2,measuring PM10,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([-3.23123526, -0.06558538, -0.30502917]), 'Test RMSE': array([-23.93642307, -10.43389818, -10.20763832]), 'Test MAE': array([-19.21437959,  -7.38590413,  -8.29283419]), 'Test MSE': array([-572.95234958, -108.86623127, -104.1958801 ]), 'AIC': array([2285.58731423, 1691.06292153, 1675.36558727]), 'BIC': array([2308.87051215, 1714.34611945, 1698.64878518])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.19337903,  0.10026729,  0.19365563]), 'Test RMSE': array([-12.71202875,  -9.58758492,  -8.02371403]), 'Test MAE': array([-10.00583362,  -6.20895242,  -6.57715869]), 'Test MSE': array([-161.59567495,  -91.92178468,  -64.37998687]), 'AIC': array([1832.46486269, 1630.49582152, 1502.99941027]), 'BIC': array([1855.74806061, 1653.77901944, 1526.28260819])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=13))]), 'Best Parameters': {'knn_regressor__n_neighbors': 13}, 'Test R2': array([-0.69509463, -0.00433758, -0.04173762]), 'Test RMSE': array([-15.1503491 , -10.12960068,  -9.11998948]), 'Test MAE': array([-12.37510079,  -7.00790195,  -7.52844215]), 'Test MSE': array([-229.53307779, -102.60880999,  -83.17420814]), 'AIC': array([1958.10487932, 1669.87071912, 1594.69555394]), 'BIC': array([1981.38807723, 1693.15391704, 1617.97875186])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_leaf=2,
                                       min_samples_split=10))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 2, 'random_forest_regressor__min_samples_split': 10, 'random_forest_regressor__n_estimators': 100}, 'Test R2': array([-0.70598975, -0.06566395, -0.12649924]), 'Test RMSE': array([-15.1989601 , -10.43428284,  -9.48376131]), 'Test MAE': array([-12.32575376,  -7.30872218,  -7.67258519]), 'Test MSE': array([-231.00838824, -108.87425848,  -89.94172862]), 'AIC': array([1960.39854009, 1691.08931754, 1622.6999963 ]), 'BIC': array([1983.68173801, 1714.37251545, 1645.98319421])}"
"measuring CO,measuring NO2,measuring O3 1,measuring PM10,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([-3.33527308, -0.06648595, -0.28645572]), 'Test RMSE': array([-24.22891104, -10.43830631, -10.13473939]), 'Test MAE': array([-19.1961836 ,  -7.44152239,  -8.18259001]), 'Test MSE': array([-587.04013012, -108.95823871, -102.71294243]), 'AIC': array([2294.28335925, 1691.36535463, 1670.2338508 ]), 'BIC': array([2317.56655717, 1714.64855255, 1693.51704872])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.20638423,  0.10353171,  0.08419512]), 'Test RMSE': array([-12.78110761,  -9.57017622,  -8.55099477]), 'Test MAE': array([-10.08301824,  -6.01163878,  -7.01426392]), 'Test MSE': array([-163.3567118 ,  -91.58827283,  -73.11951155]), 'AIC': array([1836.34516879, 1629.19455908, 1548.57009845]), 'BIC': array([1859.62836671, 1652.477757  , 1571.85329637])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=13))]), 'Best Parameters': {'knn_regressor__n_neighbors': 13}, 'Test R2': array([-0.71332881, -0.01117061, -0.05126743]), 'Test RMSE': array([-15.23161747, -10.16400073,  -9.16160932]), 'Test MAE': array([-12.40686986,  -6.98242219,  -7.60084034]), 'Test MSE': array([-232.00217087, -103.3069108 ,  -83.93508528]), 'AIC': array([1961.93532891, 1672.29813014, 1597.95564666]), 'BIC': array([1985.21852683, 1695.58132806, 1621.23884458])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(min_samples_leaf=4, n_estimators=150))]), 'Best Parameters': {'random_forest_regressor__max_depth': None, 'random_forest_regressor__min_samples_leaf': 4, 'random_forest_regressor__min_samples_split': 2, 'random_forest_regressor__n_estimators': 150}, 'Test R2': array([-0.59327644,  0.02389147, -0.05697656]), 'Test RMSE': array([-14.6882898 ,  -9.98622902,  -9.18645265]), 'Test MAE': array([-11.88117713,  -6.94512905,  -7.43598231]), 'Test MSE': array([-215.74585735,  -99.72477012,  -84.39091223]), 'AIC': array([1935.92820404, 1659.66424518, 1599.89458003]), 'BIC': array([1959.21140196, 1682.9474431 , 1623.17777795])}"
"measuring CO,measuring NO2,measuring O3 2,measuring PM10,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([-0.85928978, -0.09472742, -1.2780878 ]), 'Test RMSE': array([-15.86716023, -10.57561096, -13.48653529]), 'Test MAE': array([-12.5531004 ,  -7.48294368, -11.13271182]), 'Test MSE': array([-251.76677387, -111.84354717, -181.88663409]), 'AIC': array([1991.20413072, 1700.72215602, 1874.81133001]), 'BIC': array([2014.48732864, 1724.00535394, 1898.09452793])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.24491966,  0.0826422 ,  0.06988301]), 'Test RMSE': array([-12.98363593,  -9.68103628,  -8.61755278]), 'Test MAE': array([-10.33638746,  -6.24052568,  -7.04929929]), 'Test MSE': array([-168.57480206,  -93.72246338,  -74.26221586]), 'AIC': array([1847.6018898 , 1637.44096738, 1554.12161894]), 'BIC': array([1870.88508772, 1660.7241653 , 1577.40481686])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=13))]), 'Best Parameters': {'knn_regressor__n_neighbors': 13}, 'Test R2': array([-0.36572271, -0.12211953, -0.3539491 ]), 'Test RMSE': array([-13.59899868, -10.70710419, -10.39719844]), 'Test MAE': array([-10.87711659,  -7.39912917,  -8.42857143]), 'Test MSE': array([-184.93276519, -114.64208006, -108.10173537]), 'AIC': array([1880.75725328, 1709.5697441 , 1688.54005448]), 'BIC': array([1904.0404512 , 1732.85294202, 1711.8232524 ])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_leaf=4))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 4, 'random_forest_regressor__min_samples_split': 2, 'random_forest_regressor__n_estimators': 100}, 'Test R2': array([-5.59091918e-01,  5.17978825e-04, -5.58024755e-01]), 'Test RMSE': array([-14.52986322, -10.10508478, -11.1532732 ]), 'Test MAE': array([-11.79112569,  -6.93911705,  -9.12580631]), 'Test MSE': array([-211.11692511, -102.11273836, -124.39550307]), 'AIC': array([1928.16354162, 1668.13573817, 1738.80083899]), 'BIC': array([1951.44673954, 1691.41893609, 1762.08403691])}"
"measuring CO,measuring O3 1,measuring O3 2,measuring PM10,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([-3.81013275, -0.17494667, -1.28671095]), 'Test RMSE': array([-25.52138253, -10.95624022, -13.51203617]), 'Test MAE': array([-20.67889307,  -7.79357924, -10.84274063]), 'Test MSE': array([-651.34096636, -120.03919965, -182.57512148]), 'AIC': array([2331.49390814, 1726.03897045, 1876.1638932 ]), 'BIC': array([2354.77710605, 1749.32216836, 1899.44709112])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.08610603,  0.11069896,  0.06583799]), 'Test RMSE': array([-12.1272346 ,  -9.53184273,  -8.63627105]), 'Test MAE': array([-9.50442964, -6.06756229, -7.08636935]), 'Test MSE': array([-147.06981897,  -90.85602583,  -74.58517759]), 'AIC': array([1798.74486102, 1626.32085091, 1555.67516286]), 'BIC': array([1822.02805894, 1649.60404883, 1578.95836078])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=13))]), 'Best Parameters': {'knn_regressor__n_neighbors': 13}, 'Test R2': array([-0.92811897,  0.03498025, -0.20426082]), 'Test RMSE': array([-16.15818512,  -9.92934425,  -9.80562864]), 'Test MAE': array([-13.27108531,  -6.94194485,  -8.08548804]), 'Test MSE': array([-261.08694627,  -98.59187724,  -96.15035304]), 'AIC': array([2004.2175456 , 1655.57401807, 1646.59690548]), 'BIC': array([2027.50074352, 1678.85721599, 1669.8801034 ])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(min_samples_leaf=4, n_estimators=150))]), 'Best Parameters': {'random_forest_regressor__max_depth': None, 'random_forest_regressor__min_samples_leaf': 4, 'random_forest_regressor__min_samples_split': 2, 'random_forest_regressor__n_estimators': 150}, 'Test R2': array([-0.58488415, -0.05588168, -0.44315518]), 'Test RMSE': array([-14.64955482, -10.38628165, -10.73424934]), 'Test MAE': array([-11.82236492,  -7.28086305,  -8.73648471]), 'Test MSE': array([-214.60945651, -107.87484642, -115.22410894]), 'AIC': array([1934.0375224 , 1687.78787779, 1711.38268392]), 'BIC': array([1957.32072032, 1711.07107571, 1734.66588184])}"
