,MLP Regression,Multilinear Regression,KNN Regression,Random Forests Regression
"measuring NO2,measuring O3 1,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(4, 50),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (4, 50)}, 'Test R2': array([0.18511923, 0.41136248, 0.37487585]), 'Test RMSE': array([-10.29027786, -10.67311277, -14.85492699]), 'Test MAE': array([ -8.17028243,  -7.20660581, -11.80925506]), 'Test MSE': array([-105.88981848, -113.91533627, -220.66885576]), 'AIC': array([1677.13887966, 1703.29307193, 1940.00542116]), 'BIC': array([1692.6610116 , 1718.81520387, 1955.52755311])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.17303306,  0.39272316,  0.27774804]), 'Test RMSE': array([-12.34625359, -10.84077891, -15.96730967]), 'Test MAE': array([-10.34740825,  -8.15196487, -12.758904  ]), 'Test MSE': array([-152.42997769, -117.52248727, -254.95497807]), 'AIC': array([1807.56050738, 1714.45343128, 1991.70913633]), 'BIC': array([1823.08263933, 1729.97556322, 2007.23126828])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=15))]), 'Best Parameters': {'knn_regressor__n_neighbors': 15}, 'Test R2': array([0.07135434, 0.49117305, 0.39105904]), 'Test RMSE': array([-10.98512702,  -9.92321001, -14.66138429]), 'Test MAE': array([ -8.9164123 ,  -7.13048637, -11.53518067]), 'Test MSE': array([-120.67301565,  -98.47009681, -214.95618924]), 'AIC': array([1723.92426449, 1651.13154408, 1930.61545663]), 'BIC': array([1739.44639644, 1666.65367602, 1946.13758857])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_split=10,
                                       n_estimators=150))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 1, 'random_forest_regressor__min_samples_split': 10, 'random_forest_regressor__n_estimators': 150}, 'Test R2': array([-0.02117863,  0.50547019,  0.41555028]), 'Test RMSE': array([-11.51942833,  -9.78280432, -14.36352254]), 'Test MAE': array([ -9.33393209,  -6.99090759, -11.19503281]), 'Test MSE': array([-132.69722898,  -95.70326045, -206.31077984]), 'AIC': array([1757.92908123, 1640.92834751, 1915.91935456]), 'BIC': array([1773.45121318, 1656.45047946, 1931.4414865 ])}"
"measuring NO2,measuring O3 2,measuring PM10,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=1, hidden_layer_sizes=(4, 50),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 1, 'mlp_regressor__hidden_layer_sizes': (4, 50)}, 'Test R2': array([-6.87241788,  0.27649103, -0.11671017]), 'Test RMSE': array([-31.98410017, -11.83284257, -19.85443893]), 'Test MAE': array([-17.97809517,  -8.90114177, -15.07776711]), 'Test MSE': array([-1022.9826635 ,  -140.01616331,  -394.19874525]), 'AIC': array([2489.11105923, 1777.14931679, 2147.71416578]), 'BIC': array([2504.63319118, 1792.67144874, 2163.23629772])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.08237551,  0.2327842 , -0.00372841]), 'Test RMSE': array([-11.85957283, -12.18501016, -18.82328825]), 'Test MAE': array([ -9.73805754,  -9.11044778, -15.29718043]), 'Test MSE': array([-140.64946776, -148.47447264, -354.31618066]), 'AIC': array([1778.76492878, 1798.14786905, 2109.52790551]), 'BIC': array([1794.28706073, 1813.67000099, 2125.05003746])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=13))]), 'Best Parameters': {'knn_regressor__n_neighbors': 13}, 'Test R2': array([-0.00090125,  0.22951927,  0.0417111 ]), 'Test RMSE': array([-11.40448512, -12.21090966, -18.39228177]), 'Test MAE': array([ -9.1572327 ,  -9.46519594, -14.59537007]), 'Test MSE': array([-130.06228077, -149.10631479, -338.27602871]), 'AIC': array([1750.74880385, 1799.66812735, 2092.94267304]), 'BIC': array([1766.2709358 , 1815.19025929, 2108.46480498])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_leaf=4))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 4, 'random_forest_regressor__min_samples_split': 2, 'random_forest_regressor__n_estimators': 100}, 'Test R2': array([-0.23397082,  0.20502852,  0.19173933]), 'Test RMSE': array([-12.66288063, -12.40346147, -16.89130122]), 'Test MAE': array([-10.33895922,  -9.52719013, -13.34967237]), 'Test MSE': array([-160.34854574, -153.84585636, -285.31605706]), 'AIC': array([1825.69124874, 1810.8705183 , 2031.98791858]), 'BIC': array([1841.21338069, 1826.39265024, 2047.51005053])}"
"measuring NO2,measuring O3 2,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([-0.23851839,  0.58522036,  0.3077205 ]), 'Test RMSE': array([-12.68619249,  -8.95933641, -15.63248853]), 'Test MAE': array([-10.44893183,  -6.31134572, -12.619372  ]), 'Test MSE': array([-160.9394799 ,  -80.26970885, -244.37469757]), 'AIC': array([1827.00816473, 1577.97045237, 1976.53556416]), 'BIC': array([1842.53029667, 1593.49258432, 1992.0576961 ])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.61535182,  0.45104129,  0.26347665]), 'Test RMSE': array([-14.48817323, -10.30711134, -16.12429162]), 'Test MAE': array([-11.86747974,  -7.94457766, -12.90245887]), 'Test MSE': array([-209.90716361, -106.23654428, -259.9927803 ]), 'AIC': array([1922.10619706, 1678.30920045, 1998.71408279]), 'BIC': array([1937.628329  , 1693.83133239, 2014.23621474])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=13))]), 'Best Parameters': {'knn_regressor__n_neighbors': 13}, 'Test R2': array([-0.22782972,  0.52004986,  0.31968983]), 'Test RMSE': array([-12.63133167,  -9.63751771, -15.49675845]), 'Test MAE': array([-10.26488792,  -6.99326076, -12.35980284]), 'Test MSE': array([-159.55053966,  -92.88174758, -240.14952235]), 'AIC': array([1823.90514317, 1630.21512066, 1970.29170261]), 'BIC': array([1839.42727512, 1645.7372526 , 1985.81383456])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_split=10,
                                       n_estimators=150))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 1, 'random_forest_regressor__min_samples_split': 10, 'random_forest_regressor__n_estimators': 150}, 'Test R2': array([-0.38563985,  0.54379866,  0.40431269]), 'Test RMSE': array([-13.4185395 ,  -9.39605192, -14.50095337]), 'Test MAE': array([-11.04000177,  -6.74677403, -11.58941962]), 'Test MSE': array([-180.05720236,  -88.28579176, -210.27764861]), 'AIC': array([1867.19230368, 1612.04734856, 1922.73750815]), 'BIC': array([1882.71443562, 1627.5694805 , 1938.2596401 ])}"
"measuring O3 1,measuring O3 2,measuring PM10,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([0.07105055, 0.17810795, 0.0147256 ]), 'Test RMSE': array([-10.98692369, -12.61172577, -18.64944809]), 'Test MAE': array([ -8.76782397,  -9.31112613, -14.26949088]), 'Test MSE': array([-120.7124922 , -159.05562682, -347.80191405]), 'AIC': array([1724.0413602 , 1822.79293029, 2102.88465167]), 'BIC': array([1739.56349215, 1838.31506224, 2118.40678362])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.06870647,  0.16965507,  0.03537487]), 'Test RMSE': array([-11.78444912, -12.6764135 , -18.45298669]), 'Test MAE': array([ -9.60618939,  -8.92003247, -14.96921573]), 'Test MSE': array([-138.8732411 , -160.69145914, -340.51271771]), 'AIC': array([1774.21504654, 1826.45603221, 2095.30198605]), 'BIC': array([1789.73717848, 1841.97816416, 2110.824118  ])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=13))]), 'Best Parameters': {'knn_regressor__n_neighbors': 13}, 'Test R2': array([-0.00921072,  0.27274678,  0.005686  ]), 'Test RMSE': array([-11.45172725, -11.86342135, -18.73480433]), 'Test MAE': array([ -9.04380745,  -8.90252862, -15.02450226]), 'Test MSE': array([-131.1420569 , -140.74076613, -350.99289326]), 'AIC': array([1753.70864793, 1778.99723833, 2106.15421946]), 'BIC': array([1769.23077987, 1794.51937028, 2121.6763514 ])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_leaf=4,
                                       n_estimators=150))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 4, 'random_forest_regressor__min_samples_split': 2, 'random_forest_regressor__n_estimators': 150}, 'Test R2': array([-0.01200575,  0.3092212 ,  0.25252568]), 'Test RMSE': array([-11.46757413, -11.56209749, -16.24372097]), 'Test MAE': array([ -9.26378357,  -8.77129559, -12.94088646]), 'Test MSE': array([-131.50525649, -133.68209838, -263.85847099]), 'AIC': array([1754.69876303, 1760.57632006, 2003.99780555]), 'BIC': array([1770.22089497, 1776.098452  , 2019.51993749])}"
"measuring O3 1,measuring O3 2,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([-0.44611422,  0.48949013,  0.42006959]), 'Test RMSE': array([-13.70822947,  -9.93960665, -14.30788113]), 'Test MAE': array([-11.22696457,  -6.97407091, -11.44460866]), 'Test MSE': array([-187.91555518,  -98.79578041, -204.71546233]), 'AIC': array([1882.48538207, 1652.31365258, 1913.14032744]), 'BIC': array([1898.00751401, 1667.83578452, 1928.66245938])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.60073044,  0.40345562,  0.28081436]), 'Test RMSE': array([-14.42245422, -10.74455685, -15.93337901]), 'Test MAE': array([-11.83276921,  -8.11108993, -12.73644018]), 'Test MSE': array([-208.00718569, -115.44550182, -253.87256679]), 'AIC': array([1918.851     , 1708.0698891 , 1990.18601193]), 'BIC': array([1934.37313194, 1723.59202105, 2005.70814388])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=17))]), 'Best Parameters': {'knn_regressor__n_neighbors': 17}, 'Test R2': array([-0.31503623,  0.54830276,  0.32558182]), 'Test RMSE': array([-13.07220732,  -9.34955295, -15.42950588]), 'Test MAE': array([-10.974569  ,  -6.81107412, -12.2981871 ]), 'Test MSE': array([-170.88260416,  -87.41414045, -238.06965164]), 'AIC': array([1848.46969274, 1608.49522734, 1967.17765596]), 'BIC': array([1863.99182469, 1624.01735929, 1982.69978791])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_split=10))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 1, 'random_forest_regressor__min_samples_split': 10, 'random_forest_regressor__n_estimators': 100}, 'Test R2': array([-0.27150659,  0.54184259,  0.43329293]), 'Test RMSE': array([-12.85403196,  -9.41617421, -14.14381932]), 'Test MAE': array([-10.65323618,  -6.78059354, -11.27281877]), 'Test MSE': array([-165.22613769,  -88.66433669, -200.04762498]), 'AIC': array([1836.418794  , 1613.57907157, 1904.88285578]), 'BIC': array([1851.94092595, 1629.10120352, 1920.40498773])}"
"measuring O3 1,measuring PM10,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([-0.0126686 ,  0.36652282,  0.45672   ]), 'Test RMSE': array([-11.47132911, -11.07216667, -13.84838864]), 'Test MAE': array([ -9.38896352,  -7.96392173, -10.73919583]), 'Test MSE': array([-131.59139165, -122.59287477, -191.77786791]), 'AIC': array([1754.93317414, 1729.57506767, 1889.76891961]), 'BIC': array([1770.45530609, 1745.09719961, 1905.29105156])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.1479413 ,  0.41608426,  0.28385376]), 'Test RMSE': array([-12.21349358, -10.63021916, -15.89967474]), 'Test MAE': array([-10.21187013,  -8.03996158, -12.70375813]), 'Test MSE': array([-149.16942544, -113.00155941, -252.79965687]), 'AIC': array([1799.81962216, 1700.4097795 , 1988.66983518]), 'BIC': array([1815.3417541 , 1715.93191145, 2004.19196712])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=13))]), 'Best Parameters': {'knn_regressor__n_neighbors': 13}, 'Test R2': array([-0.02890082,  0.49499466,  0.22698591]), 'Test RMSE': array([-11.56290145,  -9.88587491, -16.51889861]), 'Test MAE': array([ -9.25087244,  -7.13815997, -12.9620863 ]), 'Test MSE': array([-133.70068997,  -97.73052279, -272.87401133]), 'AIC': array([1760.6261048 , 1648.43258466, 2016.02564863]), 'BIC': array([1776.14823675, 1663.95471661, 2031.54778058])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_leaf=4,
                                       min_samples_split=10))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 4, 'random_forest_regressor__min_samples_split': 10, 'random_forest_regressor__n_estimators': 100}, 'Test R2': array([-0.02959499,  0.50611577,  0.41612923]), 'Test RMSE': array([-11.56680134,  -9.77641678, -14.35640664]), 'Test MAE': array([ -9.38017876,  -7.0556621 , -11.22908509]), 'Test MSE': array([-133.79089335,  -95.57832499, -206.10641163]), 'AIC': array([1760.86755396, 1640.46069245, 1915.56454963]), 'BIC': array([1776.38968591, 1655.9828244 , 1931.08668157])}"
"measuring O3 2,measuring PM10,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([-0.23688963,  0.37704577,  0.22409852]), 'Test RMSE': array([-12.67784802, -10.97981945, -16.5497209 ]), 'Test MAE': array([-10.3570493 ,  -8.11062452, -12.93780584]), 'Test MSE': array([-160.72783041, -120.55643505, -273.89326182]), 'AIC': array([1826.53705356, 1723.57823824, 2017.36037408]), 'BIC': array([1842.05918551, 1739.10037019, 2032.88250603])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.64839186,  0.44839728,  0.27427802]), 'Test RMSE': array([-14.63559213, -10.33190319, -16.00562075]), 'Test MAE': array([-11.97794569,  -7.93687152, -12.79925923]), 'Test MSE': array([-214.20055707, -106.74822361, -256.1798957 ]), 'AIC': array([1929.35476761, 1680.02933803, 1993.42500967]), 'BIC': array([1944.87689956, 1695.55146998, 2008.94714162])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=13))]), 'Best Parameters': {'knn_regressor__n_neighbors': 13}, 'Test R2': array([-0.20678881,  0.49162934,  0.29646326]), 'Test RMSE': array([-12.52263448,  -9.91875962, -15.75907687]), 'Test MAE': array([-10.38651347,  -7.34868892, -12.38331771]), 'Test MSE': array([-156.81637432,  -98.38179243, -248.34850391]), 'AIC': array([1817.71703992, 1650.81035874, 1982.31022023]), 'BIC': array([1833.23917186, 1666.33249068, 1997.83235218])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_leaf=2,
                                       min_samples_split=10))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 2, 'random_forest_regressor__min_samples_split': 10, 'random_forest_regressor__n_estimators': 100}, 'Test R2': array([-0.25487711,  0.52184455,  0.43180519]), 'Test RMSE': array([-12.76969918,  -9.61948193, -14.16237257]), 'Test MAE': array([-10.46246291,  -7.01865423, -11.06081877]), 'Test MSE': array([-163.06521707,  -92.53443253, -200.5727969 ]), 'AIC': array([1831.70578073, 1628.87393314, 1905.82145824]), 'BIC': array([1847.22791267, 1644.39606509, 1921.34359018])}"
"measuring CO,measuring NO2,measuring O3 1,measuring O3 2,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(4, 50),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (4, 50)}, 'Test R2': array([-1.31292857,  0.15647895,  0.21983917]), 'Test RMSE': array([-17.33649015, -12.77659389, -16.595084  ]), 'Test MAE': array([-12.92066988, -10.14853856, -13.11713816]), 'Test MSE': array([-300.55389084, -163.24135143, -275.3968128 ]), 'AIC': array([2052.6144929 , 1834.09226456, 2021.32025874]), 'BIC': array([2072.01715783, 1853.4949295 , 2040.72292368])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([ 0.06348527,  0.01708101, -0.00129512]), 'Test RMSE': array([-11.03157123, -13.79196004, -18.80045817]), 'Test MAE': array([ -8.58814341,  -9.74254676, -15.24118742]), 'Test MSE': array([-121.69556373, -190.21816187, -353.45722747]), 'AIC': array([1728.94507177, 1888.84544491, 2110.65896811]), 'BIC': array([1748.3477367 , 1908.24810984, 2130.06163305])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=13))]), 'Best Parameters': {'knn_regressor__n_neighbors': 13}, 'Test R2': array([-0.21513592,  0.12145923,  0.09280945]), 'Test RMSE': array([-12.56586812, -13.03911415, -17.89520355]), 'Test MAE': array([-10.08785841, -10.05522496, -14.33018261]), 'Test MSE': array([-157.90104172, -170.01849788, -320.2383101 ]), 'AIC': array([1822.18472966, 1848.6547927 , 2075.32542669]), 'BIC': array([1841.58739459, 1868.05745763, 2094.72809162])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_leaf=4))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 4, 'random_forest_regressor__min_samples_split': 2, 'random_forest_regressor__n_estimators': 100}, 'Test R2': array([-0.23857125,  0.24865697,  0.21767932]), 'Test RMSE': array([-12.68646324, -12.05830485, -16.61803959]), 'Test MAE': array([-10.58890263,  -9.13325065, -13.2208317 ]), 'Test MSE': array([-160.94634941, -145.40271577, -276.15923977]), 'AIC': array([1829.02344521, 1792.66359294, 2022.31000051]), 'BIC': array([1848.42611014, 1812.06625788, 2041.71266544])}"
"measuring CO,measuring NO2,measuring O3 1,measuring PM10,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=0.01, hidden_layer_sizes=(10, 10),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 0.01, 'mlp_regressor__hidden_layer_sizes': (10, 10)}, 'Test R2': array([-11.37962049,  -0.43271134,  -0.77941996]), 'Test RMSE': array([-40.10825181, -16.65123604, -25.06262827]), 'Test MAE': array([-28.34926181, -13.79609138, -19.4341617 ]), 'Test MSE': array([-1608.67186326,  -277.2636617 ,  -628.13533573]), 'AIC': array([2653.17277926, 2023.73886648, 2316.50652127]), 'BIC': array([2672.57544419, 2043.14153141, 2335.9091862 ])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-1.70141353, -0.28496771, -0.75703135]), 'Test RMSE': array([-18.73594499, -15.76932976, -24.90446054]), 'Test MAE': array([-16.20128344, -12.53778175, -19.35326457]), 'Test MSE': array([-351.03563483, -248.67176113, -620.23215466]), 'AIC': array([2108.19781165, 1984.77589985, 2311.97359864]), 'BIC': array([2127.60047658, 2004.17856478, 2331.37626357])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=17))]), 'Best Parameters': {'knn_regressor__n_neighbors': 17}, 'Test R2': array([-0.57635635, -0.51084921, -0.69619195]), 'Test RMSE': array([-14.31222871, -17.09927467, -24.46948799]), 'Test MAE': array([-11.91234061, -13.83628807, -19.0085739 ]), 'Test MSE': array([-204.83989056, -292.38519423, -598.7558424 ]), 'AIC': array([1915.35785754, 2042.74980867, 2299.35769847]), 'BIC': array([1934.76052247, 2062.15247361, 2318.7603634 ])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_split=10,
                                       n_estimators=150))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 1, 'random_forest_regressor__min_samples_split': 10, 'random_forest_regressor__n_estimators': 150}, 'Test R2': array([-1.62510017, -0.5852757 , -0.54917963]), 'Test RMSE': array([-18.46940938, -17.51537862, -23.38504838]), 'Test MAE': array([-15.02248993, -14.35560969, -17.81021068]), 'Test MSE': array([-341.1190829 , -306.78848828, -546.8604877 ]), 'AIC': array([2097.93892462, 2059.96475979, 2266.90135175]), 'BIC': array([2117.34158956, 2079.36742472, 2286.30401668])}"
"measuring CO,measuring NO2,measuring O3 1,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(10, 10),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (10, 10)}, 'Test R2': array([-0.53769299,  0.48066282,  0.46757355]), 'Test RMSE': array([-14.13562074, -10.02517206, -13.70936037]), 'Test MAE': array([-10.51877411,  -7.5235148 , -10.63834445]), 'Test MSE': array([-199.81577378, -100.5040748 , -187.94656182]), 'AIC': array([1906.46770031, 1660.45098137, 1884.5444483 ]), 'BIC': array([1925.87036524, 1679.8536463 , 1903.94711323])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([0.19473818, 0.46804394, 0.4132983 ]), 'Test RMSE': array([-10.22936375, -10.1462371 , -14.39116843]), 'Test MAE': array([ -8.1696519 ,  -7.5897897 , -11.49103216]), 'Test MSE': array([-104.63988264, -102.94612733, -207.10572892]), 'AIC': array([1674.8878663 , 1669.04568205, 1919.29613616]), 'BIC': array([1694.29053123, 1688.44834698, 1938.69880109])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=13))]), 'Best Parameters': {'knn_regressor__n_neighbors': 13}, 'Test R2': array([-0.04359178,  0.43947629,  0.34377861]), 'Test RMSE': array([-11.64515819, -10.41511628, -15.21992715]), 'Test MAE': array([ -9.40986776,  -7.65612321, -12.02719295]), 'Test MSE': array([-135.60970916, -108.47464712, -231.64618255]), 'AIC': array([1767.70158884, 1687.77289934, 1959.38558537]), 'BIC': array([1787.10425377, 1707.17556428, 1978.7882503 ])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_split=10,
                                       n_estimators=150))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 1, 'random_forest_regressor__min_samples_split': 10, 'random_forest_regressor__n_estimators': 150}, 'Test R2': array([0.18155732, 0.48291984, 0.42031628]), 'Test RMSE': array([-10.31274317, -10.0033638 , -14.30483769]), 'Test MAE': array([ -8.16940932,  -7.52609571, -11.09433282]), 'Test MSE': array([-106.35267163, -100.06728734, -204.62838126]), 'AIC': array([1680.70031715, 1658.89173427, 1914.98801038]), 'BIC': array([1700.10298208, 1678.2943992 , 1934.39067531])}"
