,MLP Regression,Multilinear Regression,KNN Regression,Random Forests Regression
"measuring CO,measuring NO2,measuring O3 2,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([ 0.12272628, -0.4930921 , -0.29570159]), 'Test RMSE': array([-11.48902051,  -8.70269276,  -8.17599367]), 'Test MAE': array([-8.77143839, -6.48784638, -6.39618448]), 'Test MSE': array([-131.99759235,  -75.73686133,  -66.84687256]), 'AIC': array([1758.03655838, 1559.16086341, 1514.46081801]), 'BIC': array([1777.43922331, 1578.56352834, 1533.86348294])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([ 0.04830145,  0.05570924, -0.03291639]), 'Test RMSE': array([-11.96644499,  -6.92091033,  -7.29996261]), 'Test MAE': array([-9.35894713, -5.47389627, -5.44878167]), 'Test MSE': array([-143.19580571,  -47.89899986,  -53.28945417]), 'AIC': array([1787.18824124, 1395.13587557, 1433.31436637]), 'BIC': array([1806.59090617, 1414.5385405 , 1452.7170313 ])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=13))]), 'Best Parameters': {'knn_regressor__n_neighbors': 13}, 'Test R2': array([-0.03699546, -0.16205475, -0.34969689]), 'Test RMSE': array([-12.49119166,  -7.67756758,  -8.34461249]), 'Test MAE': array([-8.91151427, -6.11428802, -6.73717679]), 'Test MSE': array([-156.02986913,  -58.94504397,  -69.63255758]), 'AIC': array([1817.91698985, 1469.42478752, 1529.07714165]), 'BIC': array([1837.31965478, 1488.82745246, 1548.47980658])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_leaf=2,
                                       n_estimators=150))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 2, 'random_forest_regressor__min_samples_split': 2, 'random_forest_regressor__n_estimators': 150}, 'Test R2': array([ 0.01793805, -0.2410291 , -0.42209537]), 'Test RMSE': array([-12.15583753,  -7.93416698,  -8.56549392]), 'Test MAE': array([-8.83175787, -6.19414986, -6.97331938]), 'Test MSE': array([-147.76438599,  -62.95100562,  -73.36768609]), 'AIC': array([1798.43160868, 1492.9637112 , 1547.78312689]), 'BIC': array([1817.83427361, 1512.36637613, 1567.18579182])}"
"measuring CO,measuring NO2,measuring PM10,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([-0.04394856, -0.41884979, -1.59903804]), 'Test RMSE': array([-12.53299869,  -8.48356833, -11.57962162]), 'Test MAE': array([-9.64204468, -6.32556821, -8.74391038]), 'Test MSE': array([-157.07605624,  -71.97093162, -134.08763689]), 'AIC': array([1820.30938393, 1540.901907  , 1763.66070622]), 'BIC': array([1839.71204886, 1560.30457193, 1783.06337115])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([0.04620219, 0.17223607, 0.04973341]), 'Test RMSE': array([-11.97963551,  -6.47982983,  -7.0018174 ]), 'Test MAE': array([-9.33744182, -4.92747403, -5.19664055]), 'Test MSE': array([-143.51166703,  -41.98819464,  -49.02544685]), 'AIC': array([1787.97704802, 1347.98508259, 1403.45753628]), 'BIC': array([1807.37971295, 1367.38774752, 1422.86020122])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=13))]), 'Best Parameters': {'knn_regressor__n_neighbors': 13}, 'Test R2': array([-0.05860681, -0.14958294, -0.37744884]), 'Test RMSE': array([-12.6206809 ,  -7.6362565 ,  -8.42996535]), 'Test MAE': array([-9.1454459 , -6.0454717 , -6.48075307]), 'Test MSE': array([-159.2815863 ,  -58.31241336,  -71.06431584]), 'AIC': array([1825.30115557, 1465.56176741, 1536.36354594]), 'BIC': array([1844.70382051, 1484.96443234, 1555.76621087])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_leaf=2,
                                       n_estimators=150))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 2, 'random_forest_regressor__min_samples_split': 2, 'random_forest_regressor__n_estimators': 150}, 'Test R2': array([-0.01160531, -0.18385193, -0.33053284]), 'Test RMSE': array([-12.33732468,  -7.74923882,  -8.28515904]), 'Test MAE': array([-9.35685783, -5.89625998, -6.47178574]), 'Test MSE': array([-152.20958023,  -60.05070234,  -68.64386024]), 'AIC': array([1809.04250306, 1476.07774947, 1523.9575459 ]), 'BIC': array([1828.44516799, 1495.4804144 , 1543.36021083])}"
"measuring NO2,measuring O3 1,measuring O3 2,measuring PM10,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([-0.52450957, -0.72473305, -4.39937141]), 'Test RMSE': array([-15.1453921 ,  -9.35343851, -16.6901274 ]), 'Test MAE': array([-10.11778911,  -6.93332258, -10.66169579]), 'Test MSE': array([-229.38290181,  -87.48681194, -278.5603527 ]), 'AIC': array([1955.87057497, 1610.79272596, 2025.40923769]), 'BIC': array([1975.2732399 , 1630.19539089, 2044.81190263])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.36856864, -0.34574197, -0.26924761]), 'Test RMSE': array([-14.34989541,  -8.26211529,  -8.09209974]), 'Test MAE': array([-9.31736316, -6.53097025, -6.64867704]), 'Test MSE': array([-205.91949841,  -68.26254912,  -65.48207817]), 'AIC': array([1917.23974026, 1521.96334078, 1507.07598325]), 'BIC': array([1936.6424052 , 1541.36600571, 1526.47864818])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=20))]), 'Best Parameters': {'knn_regressor__n_neighbors': 20}, 'Test R2': array([-0.50637764, -0.47778043, -0.56876744]), 'Test RMSE': array([-15.05505597,  -8.6579547 ,  -8.99637051]), 'Test MAE': array([-10.01150419,  -6.71312264,  -7.08893172]), 'Test MSE': array([-226.65471018,  -74.96017953,  -80.93468243]), 'AIC': array([1951.58713769, 1555.47061778, 1582.92399339]), 'BIC': array([1970.98980262, 1574.87328271, 1602.32665832])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_leaf=4,
                                       min_samples_split=10,
                                       n_estimators=150))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 4, 'random_forest_regressor__min_samples_split': 10, 'random_forest_regressor__n_estimators': 150}, 'Test R2': array([-0.52672472, -0.7855436 , -0.48455639]), 'Test RMSE': array([-15.15639141,  -9.51690167,  -8.75157865]), 'Test MAE': array([-10.1616951 ,  -6.97877106,  -6.91698583]), 'Test MSE': array([-229.71620056,  -90.57141735,  -76.5901288 ]), 'AIC': array([1956.39037984, 1623.19764796, 1563.17161617]), 'BIC': array([1975.79304477, 1642.60031289, 1582.5742811 ])}"
"measuring NO2,measuring O3 1,measuring O3 2,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(4, 50),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (4, 50)}, 'Test R2': array([-0.34232938, -1.52676747, -1.12243922]), 'Test RMSE': array([-14.21166597, -11.32121379, -10.46419158]), 'Test MAE': array([-9.73934155, -8.59792614, -8.16986281]), 'Test MSE': array([-201.97144964, -128.1698817 , -109.49930543]), 'AIC': array([1910.30923293, 1747.50165734, 1691.1387178 ]), 'BIC': array([1929.71189787, 1766.90432227, 1710.54138273])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.32658539, -0.45997876, -0.54380975]), 'Test RMSE': array([-14.12807687,  -8.60564886,  -8.92452152]), 'Test MAE': array([-9.20766733, -6.92498405, -7.46009187]), 'Test MSE': array([-199.60255618,  -74.05719233,  -79.64708432]), 'AIC': array([1906.08548496, 1551.13188373, 1577.18274377]), 'BIC': array([1925.4881499 , 1570.53454866, 1596.5854087 ])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=17))]), 'Best Parameters': {'knn_regressor__n_neighbors': 17}, 'Test R2': array([-0.54815092, -0.439775  , -1.1686159 ]), 'Test RMSE': array([-15.26237398,  -8.54589726, -10.57741074]), 'Test MAE': array([-10.25982982,  -6.64889259,  -8.35917202]), 'Test MSE': array([-232.94005956,  -73.03236003, -111.88161803]), 'AIC': array([1961.3796572 , 1546.14314189, 1698.84399629]), 'BIC': array([1980.78232213, 1565.54580682, 1718.24666123])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_leaf=2,
                                       min_samples_split=10,
                                       n_estimators=150))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 2, 'random_forest_regressor__min_samples_split': 10, 'random_forest_regressor__n_estimators': 150}, 'Test R2': array([-0.49019461, -0.99558682, -1.19085533]), 'Test RMSE': array([-14.97396931, -10.06110464, -10.63150874]), 'Test MAE': array([-9.98615323, -7.70380801, -8.46210479]), 'Test MSE': array([-224.21975687, -101.22582657, -113.02897807]), 'AIC': array([1947.72033296, 1663.01270607, 1702.49663396]), 'BIC': array([1967.12299789, 1682.415371  , 1721.8992989 ])}"
"measuring NO2,measuring O3 1,measuring PM10,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([-0.59273216, -0.61739423, -5.2767788 ]), 'Test RMSE': array([-15.48056539,  -9.05770761, -17.99519108]), 'Test MAE': array([-10.20380096,  -6.82060214, -12.0362096 ]), 'Test MSE': array([-239.64790483,  -82.04206717, -323.82690218]), 'AIC': array([1971.5431403 , 1587.78910254, 2079.31486514]), 'BIC': array([1990.94580523, 1607.19176747, 2098.71753007])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.36046438, -0.31286259, -0.50248998]), 'Test RMSE': array([-14.30734443,  -8.16056052,  -8.80427993]), 'Test MAE': array([-9.30316951, -6.39048376, -7.32344159]), 'Test MSE': array([-204.70010458,  -66.59474801,  -77.51534509]), 'AIC': array([1915.11346927, 1513.10800622, 1567.47037862]), 'BIC': array([1934.5161342 , 1532.51067115, 1586.87304355])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=20))]), 'Best Parameters': {'knn_regressor__n_neighbors': 20}, 'Test R2': array([-0.48056903, -0.37422344, -0.87626707]), 'Test RMSE': array([-14.92553044,  -8.34908783,  -9.838647  ]), 'Test MAE': array([-9.85660797, -6.48989099, -7.63487605]), 'Test MSE': array([-222.77145906,  -69.70726752,  -96.79897485]), 'AIC': array([1945.40041073, 1529.46103997, 1647.00383257]), 'BIC': array([1964.80307566, 1548.8637049 , 1666.4064975 ])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_leaf=2))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 2, 'random_forest_regressor__min_samples_split': 2, 'random_forest_regressor__n_estimators': 100}, 'Test R2': array([-0.52045082, -0.78888698, -1.52318399]), 'Test RMSE': array([-15.12521767,  -9.52580756, -11.40939224]), 'Test MAE': array([-10.12437569,  -7.1801662 ,  -8.64185478]), 'Test MSE': array([-228.77220945,  -90.74100975, -130.17423138]), 'AIC': array([1954.9161908 , 1623.86736597, 1753.05681845]), 'BIC': array([1974.31885573, 1643.2700309 , 1772.45948338])}"
"measuring NO2,measuring O3 2,measuring PM10,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([-0.61675406, -1.58970036, -1.46697313]), 'Test RMSE': array([-15.596869  , -11.46133249, -11.28158865]), 'Test MAE': array([-10.39320007,  -8.74736187,  -9.08423539]), 'Test MSE': array([-243.26232273, -131.36214236, -127.27424241]), 'AIC': array([1976.90225549, 1756.30894777, 1744.99120476]), 'BIC': array([1996.30492043, 1775.7116127 , 1764.39386969])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.34932524, -0.35976422, -0.5583104 ]), 'Test RMSE': array([-14.24865157,  -8.3050482 ,  -8.96633652]), 'Test MAE': array([-9.24362075, -6.74769444, -7.53442843]), 'Test MSE': array([-203.02407168,  -68.97382568,  -80.39519066]), 'AIC': array([1912.17018952, 1525.6742999 , 1580.5296597 ]), 'BIC': array([1931.57285445, 1545.07696483, 1599.93232463])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=20))]), 'Best Parameters': {'knn_regressor__n_neighbors': 20}, 'Test R2': array([-0.49075769, -0.53692214, -0.52968624]), 'Test RMSE': array([-14.97679805,  -8.82950357,  -8.88360481]), 'Test MAE': array([-9.9856153 , -6.84724528, -7.19130777]), 'Test MSE': array([-224.30447982,  -77.96013331,  -78.9184345 ]), 'AIC': array([1947.85558013, 1569.51873528, 1573.89251429]), 'BIC': array([1967.25824507, 1588.92140022, 1593.29517923])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_leaf=2,
                                       min_samples_split=10,
                                       n_estimators=150))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 2, 'random_forest_regressor__min_samples_split': 10, 'random_forest_regressor__n_estimators': 150}, 'Test R2': array([-0.48712969, -1.07111126, -0.76925602]), 'Test RMSE': array([-14.95856273, -10.24972157,  -9.55395942]), 'Test MAE': array([-9.98181383, -7.86386465, -7.61739222]), 'Test MSE': array([-223.75859888, -105.05679219,  -91.27814054]), 'AIC': array([1946.9832678 , 1676.31138733, 1625.98025772]), 'BIC': array([1966.38593273, 1695.71405226, 1645.38292266])}"
"measuring CO,measuring NO2,measuring O3 1,measuring O3 2,measuring PM10,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([ 3.14714277e-04, -3.08097613e-01, -1.19411101e+00]), 'Test RMSE': array([-12.26442224,  -8.14573785, -10.6394052 ]), 'Test MAE': array([-9.71451675, -5.85845966, -7.758166  ]), 'Test MSE': array([-150.41605294,  -66.35304516, -113.196943  ]), 'AIC': array([1806.7990404 , 1513.80629655, 1705.02823932]), 'BIC': array([1830.08223832, 1537.08949447, 1728.31143724])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([0.05157192, 0.05072338, 0.03830676]), 'Test RMSE': array([-11.9458662 ,  -6.93915751,  -7.04378889]), 'Test MAE': array([-9.43739326, -5.22055235, -5.35320217]), 'Test MSE': array([-142.70371929,  -48.15190695,  -49.61496198]), 'AIC': array([1787.95587045, 1399.02114554, 1409.73669393]), 'BIC': array([1811.23906837, 1422.30434346, 1433.01989184])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=13))]), 'Best Parameters': {'knn_regressor__n_neighbors': 13}, 'Test R2': array([-0.17007149,  0.0061422 , -0.2058775 ]), 'Test RMSE': array([-13.26849433,  -7.10023101,  -7.88750498]), 'Test MAE': array([-10.27675214,  -5.5211353 ,  -5.97039593]), 'Test MSE': array([-176.05294176,  -50.41328041,  -62.21273487]), 'AIC': array([1863.14094239, 1415.4511613 , 1490.74037954]), 'BIC': array([1886.4241403 , 1438.73435922, 1514.02357746])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_leaf=2))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 2, 'random_forest_regressor__min_samples_split': 2, 'random_forest_regressor__n_estimators': 100}, 'Test R2': array([-0.1304323 , -0.10078885, -0.15979471]), 'Test RMSE': array([-13.04180565,  -7.47243875,  -7.73532585]), 'Test MAE': array([-10.4112106 ,  -5.73396908,  -6.07683637]), 'Test MSE': array([-170.08869465,  -55.83734095,  -59.83526594]), 'AIC': array([1850.80257225, 1452.03453605, 1476.79108825]), 'BIC': array([1874.08577017, 1475.31773397, 1500.07428616])}"
"measuring CO,measuring NO2,measuring O3 1,measuring O3 2,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([ 0.00727819, -0.51645565, -0.77341545]), 'Test RMSE': array([-12.22163262,  -8.7705173 ,  -9.56518325]), 'Test MAE': array([-9.84277074, -6.6284715 , -7.53234535]), 'Test MSE': array([-149.36830393,  -76.92197362,  -91.49273059]), 'AIC': array([1804.29660382, 1566.71938512, 1628.82090889]), 'BIC': array([1827.57980174, 1590.00258304, 1652.10410681])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([ 0.04965449, -0.10231906, -0.08754495]), 'Test RMSE': array([-11.95793553,  -7.47763068,  -7.49051466]), 'Test MAE': array([-9.45684394, -5.76200271, -5.62063979]), 'Test MSE': array([-142.99222217,  -55.91496054,  -56.10780991]), 'AIC': array([1788.67890534, 1452.531847  , 1453.76445603]), 'BIC': array([1811.96210325, 1475.81504491, 1477.04765395])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=13))]), 'Best Parameters': {'knn_regressor__n_neighbors': 13}, 'Test R2': array([-0.12438646, -0.01891838, -0.18015113]), 'Test RMSE': array([-13.00688345,  -7.18919147,  -7.80291479]), 'Test MAE': array([-10.01723593,  -5.68826802,  -6.19773756]), 'Test MSE': array([-169.17901709,  -51.68447398,  -60.88547927]), 'AIC': array([1848.88275888, 1424.36635872, 1483.02010643]), 'BIC': array([1872.1659568 , 1447.64955664, 1506.30330435])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_leaf=2))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 2, 'random_forest_regressor__min_samples_split': 2, 'random_forest_regressor__n_estimators': 100}, 'Test R2': array([-0.17480331, -0.18423481, -0.31411843]), 'Test RMSE': array([-13.29529642,  -7.75049185,  -8.2338946 ]), 'Test MAE': array([-10.9687021 ,  -6.02049551,  -6.59574922]), 'Test MSE': array([-176.76490698,  -60.07012395,  -67.79702022]), 'AIC': array([1864.58578932, 1478.19351519, 1521.51353152]), 'BIC': array([1887.86898724, 1501.47671311, 1544.79672944])}"
"measuring CO,measuring NO2,measuring O3 1,measuring PM10,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([-0.29531557, -0.61322653, -1.3212938 ]), 'Test RMSE': array([-13.9605728 ,  -9.04603015, -10.94342097]), 'Test MAE': array([-11.08562674,  -6.57305119,  -8.21144684]), 'Test MSE': array([-194.89759302,  -81.83066154, -119.75846258]), 'AIC': array([1899.54578386, 1588.86541915, 1725.2007311 ]), 'BIC': array([1922.82898178, 1612.14861706, 1748.48392902])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([0.05251061, 0.0810252 , 0.01382769]), 'Test RMSE': array([-11.93995315,  -6.82750702,  -7.13287237]), 'Test MAE': array([-9.41647947, -5.09675502, -5.28227692]), 'Test MSE': array([-142.56248111,  -46.61485205,  -50.87786827]), 'AIC': array([1787.60137157, 1387.407075  , 1418.7352315 ]), 'BIC': array([1810.88456949, 1410.69027292, 1442.01842942])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=13))]), 'Best Parameters': {'knn_regressor__n_neighbors': 13}, 'Test R2': array([-0.21524718, -0.01079579, -0.19932356]), 'Test RMSE': array([-13.52221248,  -7.16047883,  -7.86604149]), 'Test MAE': array([-10.63501855,  -5.57494598,  -6.0889819 ]), 'Test MSE': array([-182.85023036,  -51.27245702,  -61.87460871]), 'AIC': array([1876.70293078, 1421.50102741, 1488.78934313]), 'BIC': array([1899.9861287 , 1444.78422533, 1512.07254105])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(min_samples_leaf=2))]), 'Best Parameters': {'random_forest_regressor__max_depth': None, 'random_forest_regressor__min_samples_leaf': 2, 'random_forest_regressor__min_samples_split': 2, 'random_forest_regressor__n_estimators': 100}, 'Test R2': array([-0.18919396, -0.19667361, -0.37750144]), 'Test RMSE': array([-13.37647837,  -7.79108979,  -8.43012629]), 'Test MAE': array([-11.0313471 ,  -5.93961238,  -6.55206485]), 'Test MSE': array([-178.93017347,  -60.70108011,  -71.06702934]), 'AIC': array([1868.94443819, 1481.93421417, 1538.37721545]), 'BIC': array([1892.22763611, 1505.21741209, 1561.66041337])}"
"measuring CO,measuring NO2,measuring O3 2,measuring PM10,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([ 0.08257346, -0.60003969, -1.69009963]), 'Test RMSE': array([-11.74900515,  -9.00898223, -11.78073082]), 'Test MAE': array([-8.82250416, -6.75393028, -8.87903313]), 'Test MSE': array([-138.0391221 ,  -81.16176082, -138.78561855]), 'AIC': array([1776.05829557, 1585.92702733, 1777.98909392]), 'BIC': array([1799.34149349, 1609.21022524, 1801.27229184])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([ 0.0437033 ,  0.07557064, -0.01448188]), 'Test RMSE': array([-11.99531817,  -6.8477393 ,  -7.23452794]), 'Test MAE': array([-9.36041504, -5.40911194, -5.39225896]), 'Test MSE': array([-143.88765798,  -46.89153347,  -52.33839445]), 'AIC': array([1790.9137575 , 1389.52569476, 1428.86741922]), 'BIC': array([1814.19695542, 1412.80889268, 1452.15061714])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=13))]), 'Best Parameters': {'knn_regressor__n_neighbors': 13}, 'Test R2': array([-0.06216786, -0.13232676, -0.38693231]), 'Test RMSE': array([-12.64189044,  -7.57872657,  -8.45893491]), 'Test MAE': array([-8.98903725, -6.06818255, -6.47342437]), 'Test MSE': array([-159.81739379,  -57.43709645,  -71.55357985]), 'AIC': array([1828.50341112, 1462.14715395, 1540.81986045]), 'BIC': array([1851.78660903, 1485.43035187, 1564.10305837])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(min_samples_leaf=2, n_estimators=150))]), 'Best Parameters': {'random_forest_regressor__max_depth': None, 'random_forest_regressor__min_samples_leaf': 2, 'random_forest_regressor__min_samples_split': 2, 'random_forest_regressor__n_estimators': 150}, 'Test R2': array([-0.00751622, -0.30219782, -0.40239251]), 'Test RMSE': array([-12.31236463,  -8.12734761,  -8.50595032]), 'Test MAE': array([-9.14559396, -6.32798409, -6.82504944]), 'Test MSE': array([-151.59432269,  -66.05377913,  -72.35119084]), 'AIC': array([1809.59247231, 1512.18798991, 1544.78842464]), 'BIC': array([1832.87567023, 1535.47118783, 1568.07162256])}"
